,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24 
695,0,0,0,0,0,0,0,0,0,0,0,0,0,86,189,217,506,1,1402,33,387,53,232,126,307
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,460,374,1044,30,988,1,12,1403
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,124,2,5,63,77,244,27,49
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,657,164,8,3,7,14,36,26,9,2
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,4,3,46,275,658,320,4,16,11
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,16,23,43,110,168,1404,334
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,277,83,125,59,1,1,12,53,2
702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,190,118,178,40,339
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,592,4,3,7,44,716
705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,207,1059,659,24,103,2
706,0,0,0,0,0,0,0,0,0,0,0,41,32,150,72,171,34,431,2,9,51,74,76,37,21
707,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,409,314,4,3,7,20,8,85,24,9,2
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,98,23,101,1406,2,121,29
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,3,7,14,8,22,9,2
710,0,0,0,0,0,0,0,0,0,0,0,0,0,660,520,85,146,8,3,7,14,36,26,9,2
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,23,297,303,12,2,53,127,11
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,54,24,3,7,14,8,22,9,2,11
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,5,418,320,49,72,171,34,25,37,21
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,29,235,737,1365,572
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,1407,1,1,1,54,95
716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
717,0,0,0,0,0,0,0,0,0,0,0,0,147,829,66,1,169,661,2,72,171,34,25,31,35
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1101,1408,1409,882,411,154,33,27
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,6,341,338,131,260,60,2
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,67,270,503,6,56,6
722,0,0,0,0,0,0,0,0,0,0,0,0,0,67,294,95,114,67,92,138,131,1102,24,57,224
723,0,0,0,0,0,0,106,456,16,33,33,1,294,44,1,883,859,1,158,32,158,218,152,151,656
724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,109,884,24,34,135,79,25,37,21
725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,6,340
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,136,159,2,12
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,141,133,1350,324,52,56,6
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,31,108,55,39,662,56,6
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,8,3,216,44,115,26,9,2,40,339
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,6,340
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,1314,1,10,299,139
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,1,1261,149,1,129,49,203
733,0,0,0,0,0,0,0,0,0,0,0,0,1,66,136,151,1410,883,75,57,48,27,25,31,35
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,4,3,7,20,8,22,9,6,11
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
736,0,0,0,0,0,0,0,0,0,0,0,0,0,17,273,358,1103,81,317,32,111,30,50,2,29
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,64,1,188,1,350,2,66,188
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,37,1099,30,43,16,26,83,250,521
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,552,593,663,6,28
741,0,0,0,0,0,0,0,0,0,0,0,0,0,36,175,40,3,46,2,57,48,27,25,31,35
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,4,40,58,71,68,96,14
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,4,3,7,20,8,22,9,6
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,5,165,101,67,83,97,80,155,2
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,130,336,31,2,111,30,50,121,29
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,367,298,16,40,30,252
747,0,0,0,0,0,0,0,0,0,0,0,0,1,143,4,373,327,24,153,339,36,26,22,264,2
748,0,0,0,0,0,0,0,0,0,0,0,0,98,23,52,60,272,112,461,57,48,27,25,37,21
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,1412,431,21,154,81,49,9,25,31,35
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1053,512,1,1,1,87
751,0,0,0,0,0,0,0,0,0,0,0,0,0,8,209,77,179,59,34,736,183,44,181,43,16
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,98,182,128,89,25,135,79,31,35
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,886,57,195,57,48,27,328,47,21
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,80,190,64,664,758,1106
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,1414,8,3,7,44,115,26,9,2
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,144,12
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
758,0,0,0,0,0,0,0,0,0,0,0,0,0,591,740,1,390,223,81,9,51,74,76,116,21
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,145,3,46,2,34,256,759,494,35
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,542,207,52,886,1,1
761,0,0,0,0,0,0,0,0,0,0,0,0,0,57,195,887,168,210,182,57,48,27,25,31,35
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,869,104,272,139,56,6
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,627,1,1,760,296,463,12
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,35,77,459,567,615,237,196,323,27
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,409,4,3,7,14,8,22,9,6
766,0,0,0,0,0,0,0,0,0,41,32,36,1415,332,12,16,23,128,89,51,113,119,120,116,21
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,220,8,3,7,71,36,26,9,2
768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,87,440,536,1,1107,440,536,40,2
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,64,1,1,162,1065,35,1,1,1
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,550,8,200,69,40,3,7,43,16
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,8,3,96,44,47,118,89
772,0,0,0,0,0,0,0,0,0,0,0,0,0,875,762,1,37,191,33,109,1,282,58,66,188
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,92,4,3,7,20,6
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
775,0,0,0,0,0,0,0,0,0,0,0,0,0,460,39,358,358,277,132,5,6,116,44,1416,889
776,0,0,0,0,0,0,0,0,0,0,0,0,0,130,329,333,1,1,93,99,473,1417,47,1418,1
777,0,0,0,0,0,0,0,0,0,0,0,180,64,1,1,1,1,763,70,12,4,3,46,2,11
778,0,0,0,0,0,0,0,0,0,0,0,1,627,1,24,23,69,89,105,764,1,21,1,883,129
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,361,2,890,123,97,891,522,1
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,47,181,451,2,28,47,1,1
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,219,413,2,72,9,25,135,79,31,35
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,4,3,7,20,69,61
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1381,242,2,128,89,25,37,21
785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,53,300,892,452,127
786,0,0,0,0,0,0,0,0,0,0,0,41,32,73,113,1,1409,1419,87,90,1015,30,505,68,27
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,444,125,295,6
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,6,1054,2,67,193,4,969,23
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,148,413,6,50,6,29
790,0,0,0,0,0,0,0,0,0,0,0,0,0,523,594,74,1,1,1420,170,155,517,697,72,2
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,179,255,166,1110,4,3,7,2,11
792,0,0,0,0,0,0,0,0,0,0,0,0,1,397,95,765,1,665,143,766,72,95,128,16,11
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,8,3,7,14,36,26,9,2
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,351,1111,767,146,118,177,89,1421
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,26,83,69,61,32,162,40,2
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,39,49,385,112,173,12,84,11
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,418,1422,67,67,27,81,1,1
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,35,77,106,1,1423,92,335,323,27
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,848,409,4,3,7,14,8,9,2
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,180,2,6,28
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,342,4,554,153,20,8,22,9,6
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,8,327,24,68,216,20,36,26,264,2
804,0,0,0,0,0,0,0,0,0,0,41,32,73,70,12,1,133,524,35,60,6,341,338,91,1424
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,86,293,1,34,478,53,126
806,0,0,0,0,0,0,0,0,0,0,0,0,161,1264,4,3,7,2,171,1,147,1112,151,296,81
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,33,257,1,376,260,203,621,838,2
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,124,60,2,117,1425
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,400,1,102,123,275,1
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
812,0,0,0,0,0,0,0,0,0,0,0,0,70,12,169,1113,282,84,4,3,7,14,2,11,142
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,757,221,2,28
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,152,59,1,279,16,1426
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,162,647,3,96,14,118,61
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,477,4,40,58,1,118,345,11
818,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,546,1,64,1,145,321,68,88,30,525
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,551,4,3,7,20,69,61
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,1,91,323,27,1,1
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,4,3,7,14,8,22,9,2
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,23,100,338,60,310,6
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,42,10,19
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,768,140,457,5,6,28,12,11
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,39,49,1427,1,1,404,34,1,330,1333
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,12,1,47,968,90,666,198,214,1393
830,0,0,0,0,0,0,0,0,0,0,0,0,0,851,59,649,53,2,54,501,64,16,3,7,383
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,4,3,7,14,8,22,9,6
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,204,1,93,10,62,1101,1
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,122,30,1,165,257,1,1,733,190,2
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,351,10,667,6,143,105,122,247
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,192,204,227,1,6,56,6,29
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,49,564,1428,6,769,177,1
837,0,0,0,0,0,0,0,0,0,0,0,0,0,175,54,420,72,89,629,57,48,27,25,37,21
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,4,3,7,20,21,4,83,69,61
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,1,1047,75,160,109,1114,281
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,204,227,125,56,6
841,0,0,0,0,0,0,0,0,0,0,0,343,72,442,24,103,517,1429,48,51,113,119,120,116,21
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,7,2,40,266,521,43,121,429
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,215,23,107,16,269,435,25,31,35
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,421,65,6,28
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,8,3,7,14,36,26,9,2
847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,4,3,7,20,8,22,9,6
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1115,140,52,35,6,56,6,29
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,464,4,3,7,20,8,22,9,2
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,161,4,40,58,118,114
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,356,1,1,1431,34,27,1
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,105,1,390,1432,245,400,169,60,110,49
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,480,32,973,2,1116,102,182,629,341,91
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
857,0,0,0,0,0,0,0,0,0,0,0,0,0,143,398,145,668,12,16,168,128,89,25,31,35
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,112,1117,84,11
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,734,352,382,84,4,3,46,2,11
860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,441,33,279,43,110,1433,1434,24,103,669
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,394,4,3,46,44,115,26,835,836
862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,640,324,140,52,65,111,30,230,28
863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,1436,83,10,299,139
864,0,0,0,0,0,0,0,0,0,0,0,0,85,47,254,217,4,3,7,20,8,85,24,9,6
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,20,960,94,2,11
866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,157,72,4,3,96,14,81,670,114,11
867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,73,1,5,63,77,244,27,258,190,2
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
871,0,0,0,0,0,0,0,0,0,0,0,0,172,64,1,491,2,1,1,56,146,663,369,1006,1
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,144,12,11
873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,6,109,134,498,11
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,219,144,595,177,895,34,256,25,31,35
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279,6,10,62,1424
876,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,1,59,33,492,57,48,27,25,31,35
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,24,12,65,111,30,121,429
878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,373,3,46,44,107,16
879,0,0,0,0,0,0,0,0,0,0,0,0,0,17,149,32,1,1,463,12,111,30,50,6,29
880,0,0,0,0,0,0,0,0,0,0,0,0,41,32,36,24,4,3,7,14,8,22,9,2,11
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,612,1347,1437,6,87,1
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,296,81,33,1438,173,465,190,2,11
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,254,54,24,3,7,20,114
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,28,12
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,130,52,233,65,111,30,28
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1118,169,90,6,1,1439,671,1440
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,305,8,40,71,36,26,94,2,11
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,4,3,7,14,771,371,107,16
893,0,0,0,0,0,0,0,0,0,0,0,47,1119,896,1120,217,4,3,7,20,8,85,24,9,2
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,67,243,10,65,112,698,109,1
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,29,12
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,173,211,49
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,404,8,3,216,275,16
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,34,59,63,88,62,5,1,227,1
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,117,151,89,129,9,51,74,76,116,21
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,4,3,7,14,8,9,6,11
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,592,4,3,7,20,8,22,9,6
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,897,898,421,640,526,50,6,29
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,249,31,6,65,2,50,2
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,211,49
907,0,0,0,0,0,0,0,0,0,0,0,0,1267,538,985,24,103,212,534,607,218,268,33,144,11
908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,40,71,43,16,23
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,830,1,1,39,692,1000,350,418,338,2
910,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1,57,195,72,171,34,25,135,79,31,35
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,121,168,210,57,48,27,25,37,21
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,103,55,900,33,144
915,0,0,0,0,0,0,0,0,0,0,0,41,32,214,54,24,3,96,20,8,9,81,670,345,11
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,207,52,180,6,65,50,6
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,29,12
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1,901,55,772,1047,33,23,100,60,436
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,52,380,360,981,174,33,540
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,535,93,65,111,30,56,6,29
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,86,174,77,123,1
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,1,1,1442,17,90,1
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,729,858,1,227,2,50,2
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,261,773,65,6,28
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
927,0,0,0,0,0,0,0,0,0,0,0,47,1119,896,1120,217,4,3,7,20,8,85,24,9,2
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,14,8,22,9,2
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,24,103,596,1443,1122,978
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,52,471,5,10,82,211,49,11
931,0,0,0,0,0,0,0,0,0,0,0,0,0,395,551,59,53,1123,102,291,126,597,2,598,1444
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,132,13,561,184,65,65,53,60,127
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,389,1445,2,117,585,193,128,1
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,1,130,490,6,1,1446,1124,154,33
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,121,23,504,1447,1,189,40,58
936,0,0,0,0,0,0,0,0,0,0,0,414,248,147,1,1,282,89,186,239,8,3,46,2,11
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,91,1448,540,1,102,132,13,91
938,0,0,0,0,0,0,0,0,0,0,0,0,0,86,293,902,284,66,903,62,2,1,1,52,1
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,202,5,6,599,134,774
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,139,59,67,177,1
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1449,749,66,904,466,775,52,1125
942,0,0,0,0,0,0,0,0,0,0,0,460,381,101,67,25,65,66,1,57,48,27,25,37,21
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,28,10,508,238
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,14,36,26,9,2
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,54,24,3,7,14,8,22,9,2
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,12
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,39,6,268,891,6,261,1450
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,192,1,110,56,6
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,80,1451,40,44,16
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,273,52,991,125,50,6,29
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,358,65,149,253,39,2,617,2
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8,153,353,156,65,278,107,16,11
956,0,0,0,0,0,0,0,0,0,0,0,0,26,72,79,41,32,73,1,80,25,65,63,68,88
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,223,81,776,777,240,6,28
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,83,157,73,30,86,30,197
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,3,7,14,8,94,114,11
